symbol,date,HotScore,regularMarketPrice,regularMarketChangePercent,VolumeSpike,averageDailyVolume3Month,marketCap
WPP,2025-11-17 22:08:12,0.9003558718861209,20.26,6.9129257,4.308232535485399,519439.0,4371145728.0
ZIM,2025-11-17 22:08:12,0.8265124555160143,17.03,6.3046203,2.2748658744940222,4676590.0,2051391488.0
AGIO,2025-11-18 08:30:59,0.7933691756272401,45.13,3.39061,1.3229570911386237,652709.0,2631702272.0
ALB,2025-11-18 08:30:59,0.853225806451613,117.7,2.22338,2.028231493704757,3653473.0,13852999680.0
AMAT,2025-11-18 08:30:59,0.7059139784946237,228.71,1.19464,0.9876115269180584,8219092.0,182200090624.0
ARQT,2025-11-18 08:30:59,0.8392473118279569,26.17,4.68,1.9258652445408884,2108768.0,3205620736.0
AS,2025-11-18 08:30:59,0.7250896057347671,30.76,1.28416,1.8426289924856707,5142974.0,17058618368.0
ASND,2025-11-18 08:30:59,0.9329749103942652,216.56,5.94912,1.8977280989932772,453849.0,13231416320.0
AXSM,2025-11-18 08:30:59,0.8917562724014336,145.56,4.20216,1.6026842052800154,531703.0,7338063872.0
CHWY,2025-11-18 08:30:59,0.7222222222222222,34.67,3.39994,1.1962811306247532,7542131.0,14381807616.0
COCO,2025-11-18 08:30:59,0.8707885304659498,45.43,3.6032,2.565399925582179,997073.0,2587159296.0
CROX,2025-11-18 08:30:59,0.8508960573476703,77.15,5.12332,1.338465806134548,1957471.0,4213729280.0
CRSP,2025-11-18 08:30:59,0.8829749103942652,55.32,5.31125,1.8069856931425752,2432400.0,5272008704.0
CWAN,2025-11-18 08:30:59,0.8044802867383514,19.97,3.74026,3.2417539633443564,4854423.0,6503205888.0
CZR,2025-11-18 08:30:59,0.7953405017921147,20.61,4.19616,2.367584541302169,8678273.0,4286705664.0
DASH,2025-11-18 08:30:59,0.8833333333333333,210.65,1.78295,2.717164395060839,3832311.0,90789838848.0
DGNX,2025-11-18 08:30:59,0.9170250896057348,13.59,29.0598,1.9804600027247272,756039.0,2758843136.0
DYN,2025-11-18 08:30:59,0.814516129032258,20.24,7.71686,1.3751313015739486,2634203.0,2890771712.0
EAT,2025-11-18 08:30:59,0.9111111111111112,121.09,6.97941,1.5479353260105395,1486409.0,5380175872.0
ESLT,2025-11-18 08:30:59,0.9164874551971326,503.23,6.38438,1.545813916715499,107511.0,23336951808.0
FIGR,2025-11-18 08:30:59,0.7763440860215054,42.24,4.97018,1.14852017324801,4100480.0,9039087616.0
GOOG,2025-11-18 08:30:59,0.8591397849462367,285.6,3.11214,1.566831452337056,21757353.0,3447715790848.0
GOOGL,2025-11-18 08:30:59,0.8505376344086021,285.02,3.11493,1.5468100413873882,33740955.0,3452196880384.0
GRAL,2025-11-18 08:30:59,0.8650537634408602,84.94,6.66835,1.278023416796427,984507.0,3311150080.0
JAZZ,2025-11-18 08:30:59,0.9910394265232976,170.09,20.5713,9.10658899633922,731811.0,10335538176.0
JBS,2025-11-18 08:30:59,0.7397849462365591,13.86,4.52488,1.53140725989364,6216620.0,15371545600.0
JNJ,2025-11-18 08:30:59,0.839605734767025,199.58,1.86292,1.6063247574458102,8251352.0,480847134720.0
KC,2025-11-18 08:30:59,0.8028673835125448,12.2,8.92857,1.4819711795707002,1962358.0,3608986368.0
KMB,2025-11-18 08:30:59,0.7129032258064516,103.66,-0.341293,2.4094034612595,3834269.0,34400444416.0
LITE,2025-11-18 08:30:59,0.8091397849462366,242.07,4.27311,1.0682385407098116,3885341.0,17165811712.0
LNW,2025-11-18 08:30:59,0.8900537634408601,86.22,0.0,19.865039965397745,1955942.0,7028988928.0
MDGL,2025-11-18 08:30:59,0.8682795698924731,553.42,4.57474,1.3141857508154755,354701.0,12568953856.0
MLYS,2025-11-18 08:30:59,0.8279569892473119,44.26,8.34761,1.1866622182483018,1873325.0,3502734080.0
MTSR,2025-11-18 08:30:59,0.7186379928315413,70.5,-0.353357,8.716607184012013,3197851.0,7429021696.0
NBIS,2025-11-18 08:30:59,0.7487455197132616,85.98,2.92076,1.1981830485025873,19255880.0,21650384896.0
NFLX,2025-11-18 08:30:59,0.753942652329749,110.29,-0.833507,7.113515617602811,3612014.0,467334397952.0
NUVL,2025-11-18 08:30:59,0.9806451612903224,108.0,11.9171,4.990539526888869,457271.0,7852324864.0
OCUL,2025-11-18 08:30:59,0.7982078853046595,11.89,5.22124,2.283684572961425,2666176.0,2533134592.0
PACS,2025-11-18 08:30:59,0.9661290322580643,15.7,48.3932,12.024910797984838,957938.0,2436286720.0
PGNY,2025-11-18 08:30:59,0.9164874551971328,26.82,9.24644,2.5177268630718754,1434687.0,2312196608.0
PPTA,2025-11-18 08:30:59,0.707168458781362,22.62,4.81928,1.0369176953993782,3230998.0,2756760064.0
PRAX,2025-11-18 08:30:59,0.7838709677419354,197.58,5.98648,0.9471533568031624,809550.0,4940917248.0
QUBT,2025-11-18 08:30:59,0.7756272401433691,11.5,8.49056,1.9661698043088096,36081287.0,2577417984.0
SE,2025-11-18 08:30:59,0.8109318996415771,145.75,3.47887,1.2047697221969675,4267628.0,86286901248.0
SNDK,2025-11-18 08:30:59,0.907168458781362,265.88,4.61127,1.7196086230192882,8153571.0,38965559296.0
